decision,file,file_size,file_size_bytes,guid,imdb_id,imdb_id_hint,imdb_rating,imdb_votes,library,misidentified_hint,omdb_json,plex_rating,poster_url,rating_key,reason,rt_score,source,thumb,title,trailer_url,wikidata_id,wikipedia_title,year
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Paycheck (2003).mkv,5404087837,5404087837,plex://movie/5d77683385719b001f3a3417,tt0338337,tt0338337,6.3,117144,Películas,,"{""Title"": ""Paycheck"", ""Year"": ""2003"", ""Rated"": ""PG-13"", ""Released"": ""25 Dec 2003"", ""Runtime"": ""119 min"", ""Genre"": ""Action, Mystery, Sci-Fi"", ""Director"": ""John Woo"", ""Writer"": ""Philip K. Dick, Dean Georgaris"", ""Actors"": ""Ben Affleck, Aaron Eckhart, Uma Thurman"", ""Plot"": ""A technical wizard learns that his memory has been erased."", ""Language"": ""English"", ""Country"": ""Canada, United States"", ""Awards"": ""3 wins & 2 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTczMzU5NDk4MV5BMl5BanBnXkFtZTYwNDQxNzc3._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.3/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""27%""}, {""Source"": ""Metacritic"", ""Value"": ""43/100""}], ""Metascore"": ""43"", ""imdbRating"": ""6.3"", ""imdbVotes"": ""117,144"", ""imdbID"": ""tt0338337"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$53,790,451"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",2.6,https://m.media-amazon.com/images/M/MV5BMTczMzU5NDk4MV5BMl5BanBnXkFtZTYwNDQxNzc3._V1_SX300.jpg,21953,score_bayes=6.34 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,27,plex,/library/metadata/21953/thumb/1749920949,Paycheck,N/A,,,2003
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Angry Birds la película (2016) .mkv,4154559757,4154559757,plex://movie/5d7769c6f617c900201648c0,tt1985949,tt1985949,6.3,112504,Animación 3D,Title mismatch: Plex='Angry Birds: La película' vs OMDb='The Angry Birds Movie' (sim=0.59),"{""Title"": ""The Angry Birds Movie"", ""Year"": ""2016"", ""Rated"": ""PG"", ""Released"": ""20 May 2016"", ""Runtime"": ""97 min"", ""Genre"": ""Animation, Action, Adventure"", ""Director"": ""Clay Kaytis, Fergal Reilly"", ""Writer"": ""Jon Vitti, Mikael Hed, Mikko Pöllä"", ""Actors"": ""Jason Sudeikis, Josh Gad, Danny McBride"", ""Plot"": ""When an island populated by happy, flightless birds is visited by mysterious green pigs, it's up to three unlikely outcasts to figure out what the pigs are up to."", ""Language"": ""English"", ""Country"": ""United States, Finland"", ""Awards"": ""3 wins & 8 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.3/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""44%""}, {""Source"": ""Metacritic"", ""Value"": ""43/100""}], ""Metascore"": ""43"", ""imdbRating"": ""6.3"", ""imdbVotes"": ""112,504"", ""imdbID"": ""tt1985949"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$107,509,366"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_SX300.jpg,29271,score_bayes=6.38 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,44,plex,/library/metadata/29271/thumb/1762650158,Angry Birds: La película,N/A,,,2016
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Colegas En El Bosque (2006).mkv,2658413392,2658413392,plex://movie/5d7768315af944001f1f8f20,tt0400717,tt0400717,6.1,112152,Animación 3D,Title mismatch: Plex='Colegas en el bosque' vs OMDb='Open Season' (sim=0.39),"{""Title"": ""Open Season"", ""Year"": ""2006"", ""Rated"": ""PG"", ""Released"": ""29 Sep 2006"", ""Runtime"": ""86 min"", ""Genre"": ""Animation, Adventure, Comedy"", ""Director"": ""Roger Allers, Jill Culton, Richard Williams"", ""Writer"": ""Steve Bencich, Ron J. Friedman, Nat Mauldin"", ""Actors"": ""Ashton Kutcher, Martin Lawrence, Debra Messing"", ""Plot"": ""Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest a..."", ""Language"": ""English"", ""Country"": ""United States"", ""Awards"": ""1 win & 10 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.1/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""48%""}, {""Source"": ""Metacritic"", ""Value"": ""49/100""}], ""Metascore"": ""49"", ""imdbRating"": ""6.1"", ""imdbVotes"": ""112,152"", ""imdbID"": ""tt0400717"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$85,105,259"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",4.8,https://m.media-amazon.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_SX300.jpg,26716,score_bayes=6.15 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,48,plex,/library/metadata/26716/thumb/1762486998,Colegas en el bosque,N/A,,,2006
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Rio 2 (2014).mkv,1736950198,1736950198,plex://movie/5d7769ec594b2b001e6ae1da,tt2357291,tt2357291,6.3,108577,Animación 3D,,"{""Title"": ""Rio 2"", ""Year"": ""2014"", ""Rated"": ""G"", ""Released"": ""11 Apr 2014"", ""Runtime"": ""101 min"", ""Genre"": ""Animation, Adventure, Comedy"", ""Director"": ""Carlos Saldanha"", ""Writer"": ""Don Rhymer, Carlos Kotkin, Jenny Bicks"", ""Actors"": ""Jesse Eisenberg, Anne Hathaway, Jemaine Clement"", ""Plot"": ""It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law."", ""Language"": ""English, Portuguese"", ""Country"": ""United States, Iraq, Canada"", ""Awards"": ""Nominated for 1 BAFTA Award2 wins & 24 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.3/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""50%""}, {""Source"": ""Metacritic"", ""Value"": ""49/100""}], ""Metascore"": ""49"", ""imdbRating"": ""6.3"", ""imdbVotes"": ""108,577"", ""imdbID"": ""tt2357291"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$131,538,435"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",5.0,https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_SX300.jpg,21735,score_bayes=6.38 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,50,plex,/library/metadata/21735/thumb/1759970263,Río 2,N/A,,,2014
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Mas allá de la vida (2010).mkv,5523347148,5523347148,plex://movie/5d77687e6f4521001eaa96a9,tt1212419,tt1212419,6.5,97377,Películas,Title mismatch: Plex='Más allá de la vida' vs OMDb='Hereafter' (sim=0.15),"{""Title"": ""Hereafter"", ""Year"": ""2010"", ""Rated"": ""PG-13"", ""Released"": ""22 Oct 2010"", ""Runtime"": ""129 min"", ""Genre"": ""Drama, Fantasy, Romance"", ""Director"": ""Clint Eastwood"", ""Writer"": ""Peter Morgan"", ""Actors"": ""Matt Damon, Cécile de France, Bryce Dallas Howard"", ""Plot"": ""An American factory worker, a French journalist and a London school boy set out on a spiritual journey after death touches their lives in different ways."", ""Language"": ""English, French, German"", ""Country"": ""United States"", ""Awards"": ""Nominated for 1 Oscar. 4 wins & 15 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjE2MzU3Nzk4M15BMl5BanBnXkFtZTcwODcxNTI5Mw@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.5/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""48%""}, {""Source"": ""Metacritic"", ""Value"": ""56/100""}], ""Metascore"": ""56"", ""imdbRating"": ""6.5"", ""imdbVotes"": ""97,377"", ""imdbID"": ""tt1212419"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$32,746,941"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMjE2MzU3Nzk4M15BMl5BanBnXkFtZTcwODcxNTI5Mw@@._V1_SX300.jpg,23851,score_bayes=6.54 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,48,plex,/library/metadata/23851/thumb/1753423501,Más allá de la vida,N/A,,,2010
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Burlesque (2010).mkv,3269367657,3269367657,plex://movie/5d7768780ea56a001e2a5bfa,tt1126591,tt1126591,6.4,97244,Películas,,"{""Title"": ""Burlesque"", ""Year"": ""2010"", ""Rated"": ""PG-13"", ""Released"": ""24 Nov 2010"", ""Runtime"": ""119 min"", ""Genre"": ""Drama, Music, Musical"", ""Director"": ""Steve Antin"", ""Writer"": ""Steve Antin"", ""Actors"": ""Cher, Christina Aguilera, Alan Cumming"", ""Plot"": ""A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer."", ""Language"": ""English, Ukrainian"", ""Country"": ""United States"", ""Awards"": ""6 wins & 21 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjczYmE1NWMtNDE2Ni00MzNlLTlkZDUtYjc1OWFkZDJmZGFmXkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.4/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""37%""}, {""Source"": ""Metacritic"", ""Value"": ""47/100""}], ""Metascore"": ""47"", ""imdbRating"": ""6.4"", ""imdbVotes"": ""97,244"", ""imdbID"": ""tt1126591"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$39,440,655"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMjczYmE1NWMtNDE2Ni00MzNlLTlkZDUtYjc1OWFkZDJmZGFmXkEyXkFqcGc@._V1_SX300.jpg,19581,score_bayes=6.44 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,37,plex,/library/metadata/19581/thumb/1763696678,Burlesque,N/A,,,2010
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Emilia Pérez (2024).mkv,2069701026,2069701026,plex://movie/6284c9b8f018e53ba85742fd,tt20221436,tt20221436,5.4,92044,Películas,,"{""Title"": ""Emilia Pérez"", ""Year"": ""2024"", ""Rated"": ""R"", ""Released"": ""13 Nov 2024"", ""Runtime"": ""132 min"", ""Genre"": ""Crime, Drama, Musical"", ""Director"": ""Jacques Audiard"", ""Writer"": ""Jacques Audiard, Thomas Bidegain, Léa Mysius"", ""Actors"": ""Zoe Saldaña, Karla Sofía Gascón, Selena Gomez"", ""Plot"": ""It follows three remarkable women in Mexico, each pursuing their own happiness. Cartel leader Emilia enlists unappreciated lawyer Rita to help fake her death so that she can finally live authentically as her true self."", ""Language"": ""Spanish, English"", ""Country"": ""France, Mexico, Belgium"", ""Awards"": ""Won 2 Oscars. 125 wins & 237 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BNjBhMWVmYjQtYmI2NC00NjdiLTliMjQtODliYjI5OTZmMzczXkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""5.4/10""}, {""Source"": ""Metacritic"", ""Value"": ""70/100""}], ""Metascore"": ""70"", ""imdbRating"": ""5.4"", ""imdbVotes"": ""92,044"", ""imdbID"": ""tt20221436"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""N/A"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BNjBhMWVmYjQtYmI2NC00NjdiLTliMjQtODliYjI5OTZmMzczXkEyXkFqcGc@._V1_SX300.jpg,20707,score_bayes=5.58 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/20707/thumb/1763696699,Emilia Pérez,N/A,,,2024
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ga'Hoole La Leyenda De Los Guardianes (2010).mkv,3466828256,3466828256,plex://movie/5d7768751999bc0020dc55d5,tt1219342,tt1219342,6.9,91015,Animación 3D,Title mismatch: Plex='Ga'Hoole: La leyenda de los guardianes' vs OMDb='Legend of the Guardians: The Owls of Ga'Hoole' (sim=0.44),"{""Title"": ""Legend of the Guardians: The Owls of Ga'Hoole"", ""Year"": ""2010"", ""Rated"": ""PG"", ""Released"": ""24 Sep 2010"", ""Runtime"": ""97 min"", ""Genre"": ""Animation, Action, Adventure"", ""Director"": ""Zack Snyder"", ""Writer"": ""John Orloff, Emil Stern, Kathryn Lasky"", ""Actors"": ""Jim Sturgess, Hugo Weaving, David Wenham"", ""Plot"": ""The young owl Soren is kidnapped by the evil owls of St. Aegolious who want to turn him into a soldier. He escapes with some of his friends and warns the mythical guardians about the evil plan."", ""Language"": ""English"", ""Country"": ""United States, Australia, United Kingdom"", ""Awards"": ""4 wins & 23 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.9/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""52%""}, {""Source"": ""Metacritic"", ""Value"": ""53/100""}], ""Metascore"": ""53"", ""imdbRating"": ""6.9"", ""imdbVotes"": ""91,015"", ""imdbID"": ""tt1219342"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$55,675,313"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",5.2,https://m.media-amazon.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_SX300.jpg,14040,score_bayes=6.92 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,52,plex,/library/metadata/14040/thumb/1759970021,Ga'Hoole: La leyenda de los guardianes,N/A,,,2010
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Salvaje (2020).mkv,3245556993,3245556993,plex://movie/5d7770e6594b2b001e7538b7,tt10059518,tt10059518,6.0,85028,Películas,Title mismatch: Plex='Salvaje' vs OMDb='Unhinged' (sim=0.13),"{""Title"": ""Unhinged"", ""Year"": ""2020"", ""Rated"": ""R"", ""Released"": ""21 Aug 2020"", ""Runtime"": ""90 min"", ""Genre"": ""Action, Thriller"", ""Director"": ""Derrick Borte"", ""Writer"": ""Carl Ellsworth"", ""Actors"": ""Russell Crowe, Caren Pistorius, Gabriel Bateman"", ""Plot"": ""After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage."", ""Language"": ""English"", ""Country"": ""United Kingdom, United States"", ""Awards"": ""1 nomination total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMmQ2OTZiNmUtZDc4MS00ODY2LTg2MzEtYzE1ZDFiMDRmNTM2XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.0/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""49%""}, {""Source"": ""Metacritic"", ""Value"": ""40/100""}], ""Metascore"": ""40"", ""imdbRating"": ""6.0"", ""imdbVotes"": ""85,028"", ""imdbID"": ""tt10059518"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$20,831,465"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",7.0,https://m.media-amazon.com/images/M/MV5BMmQ2OTZiNmUtZDc4MS00ODY2LTg2MzEtYzE1ZDFiMDRmNTM2XkEyXkFqcGc@._V1_SX300.jpg,21528,score_bayes=6.13 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,49,plex,/library/metadata/21528/thumb/1745176568,Salvaje,N/A,,,2020
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Rock of Ages (2012).mkv,3297043217,3297043217,plex://movie/5d7768c347dd6e001f6be528,tt1336608,tt1336608,5.9,83301,Películas,,"{""Title"": ""Rock of Ages"", ""Year"": ""2012"", ""Rated"": ""PG-13"", ""Released"": ""15 Jun 2012"", ""Runtime"": ""123 min"", ""Genre"": ""Comedy, Drama, Musical"", ""Director"": ""Adam Shankman"", ""Writer"": ""Justin Theroux, Chris D'Arienzo, Allan Loeb"", ""Actors"": ""Julianne Hough, Diego Boneta, Tom Cruise"", ""Plot"": ""A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams."", ""Language"": ""English"", ""Country"": ""United States"", ""Awards"": ""2 wins & 8 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""5.9/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""43%""}, {""Source"": ""Metacritic"", ""Value"": ""47/100""}], ""Metascore"": ""47"", ""imdbRating"": ""5.9"", ""imdbVotes"": ""83,301"", ""imdbID"": ""tt1336608"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$38,518,613"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_SX300.jpg,19358,score_bayes=6.05 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,43,plex,/library/metadata/19358/thumb/1763696652,Rock of Ages. La era del rock,N/A,,,2012
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ice Age 5 - El gran Cataclismo (2016).mkv,4387022220,4387022220,plex://movie/5d776af3fb0d55001f556a53,tt3416828,tt3416828,5.7,83066,Animación 3D,Title mismatch: Plex='Ice Age 5 : El gran cataclismo' vs OMDb='Ice Age: Collision Course' (sim=0.50) | RT muy bajo (18% ≤ 20%) para una peli aparentemente conocida (83066 votos IMDb).,"{""Title"": ""Ice Age: Collision Course"", ""Year"": ""2016"", ""Rated"": ""PG"", ""Released"": ""22 Jul 2016"", ""Runtime"": ""94 min"", ""Genre"": ""Animation, Adventure, Comedy"", ""Director"": ""Michael Thurmeier, Galen T. Chu"", ""Writer"": ""Michael J. Wilson, Michael Berg, Yoni Brenner"", ""Actors"": ""Ray Romano, Denis Leary, John Leguizamo"", ""Plot"": ""When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend."", ""Language"": ""English"", ""Country"": ""United States, United Kingdom"", ""Awards"": ""2 wins total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTUwMTk2ODc1OV5BMl5BanBnXkFtZTgwMzU4MzgzOTE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""5.7/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""18%""}, {""Source"": ""Metacritic"", ""Value"": ""34/100""}], ""Metascore"": ""34"", ""imdbRating"": ""5.7"", ""imdbVotes"": ""83,066"", ""imdbID"": ""tt3416828"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$64,063,008"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",1.8,https://m.media-amazon.com/images/M/MV5BMTUwMTk2ODc1OV5BMl5BanBnXkFtZTgwMzU4MzgzOTE@._V1_SX300.jpg,26688,score_bayes=5.87 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,18,plex,/library/metadata/26688/thumb/1759970317,Ice Age 5 : El gran cataclismo,N/A,,,2016
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Chloe (2009).mkv,3809813030,3809813030,plex://movie/5d776856999c64001ec33988,tt1352824,tt1352824,6.2,81562,Películas,,"{""Title"": ""Chloe"", ""Year"": ""2009"", ""Rated"": ""R"", ""Released"": ""01 Oct 2025"", ""Runtime"": ""96 min"", ""Genre"": ""Drama, Mystery, Thriller"", ""Director"": ""Atom Egoyan"", ""Writer"": ""Erin Cressida Wilson, Anne Fontaine"", ""Actors"": ""Julianne Moore, Liam Neeson, Amanda Seyfried"", ""Plot"": ""Suspecting her husband of infidelity, gynecologist Dr. Catherine Stewart hires an escort named Chloe in order to test his faithfulness. Soon, the relationships between all three intensify."", ""Language"": ""English"", ""Country"": ""Canada, France, United States"", ""Awards"": ""3 wins & 5 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTczMzExNTkyMV5BMl5BanBnXkFtZTcwODUyMzAyMw@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.2/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""52%""}, {""Source"": ""Metacritic"", ""Value"": ""49/100""}], ""Metascore"": ""49"", ""imdbRating"": ""6.2"", ""imdbVotes"": ""81,562"", ""imdbID"": ""tt1352824"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$3,075,255"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMTczMzExNTkyMV5BMl5BanBnXkFtZTcwODUyMzAyMw@@._V1_SX300.jpg,27396,score_bayes=6.26 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,52,plex,/library/metadata/27396/thumb/1759845526,Chloe,N/A,,,2009
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Triple 9 (2016).mkv,5215470468,5215470468,plex://movie/5d7769b5fb0d55001f52d92c,tt1712261,tt1712261,6.3,80610,Películas,,"{""Title"": ""Triple 9"", ""Year"": ""2016"", ""Rated"": ""R"", ""Released"": ""26 Feb 2016"", ""Runtime"": ""115 min"", ""Genre"": ""Action, Crime, Drama"", ""Director"": ""John Hillcoat"", ""Writer"": ""Matt Cook"", ""Actors"": ""Casey Affleck, Chiwetel Ejiofor, Anthony Mackie"", ""Plot"": ""Criminals and crooked cops hatch a devious scheme to use an honest lawman as a pawn for a heist."", ""Language"": ""English, Spanish, Russian"", ""Country"": ""United States"", ""Awards"": ""4 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjQyMjg2NDk0MV5BMl5BanBnXkFtZTgwNzU5Njc5NjE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.3/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""54%""}, {""Source"": ""Metacritic"", ""Value"": ""52/100""}], ""Metascore"": ""52"", ""imdbRating"": ""6.3"", ""imdbVotes"": ""80,610"", ""imdbID"": ""tt1712261"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$12,639,297"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMjQyMjg2NDk0MV5BMl5BanBnXkFtZTgwNzU5Njc5NjE@._V1_SX300.jpg,23732,score_bayes=6.41 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,54,plex,/library/metadata/23732/thumb/1753226636,Triple 9,N/A,,,2016
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/TMNT - Tortugas Ninja Jóvenes Mutantes (2007).mkv,4519001775,4519001775,plex://movie/5d776828999c64001ec2ce64,tt0453556,tt0453556,6.2,71236,Animación 3D,,"{""Title"": ""TMNT"", ""Year"": ""2007"", ""Rated"": ""PG"", ""Released"": ""23 Mar 2007"", ""Runtime"": ""87 min"", ""Genre"": ""Animation, Action, Adventure"", ""Director"": ""Kevin Munroe"", ""Writer"": ""Kevin Munroe, Peter Laird, Kevin Eastman"", ""Actors"": ""Patrick Stewart, Mako, Chris Evans"", ""Plot"": ""When the world is threatened by an ancient evil, the Ninja Turtles must reunite and overcome their faults in order to stand against it."", ""Language"": ""English"", ""Country"": ""Hong Kong, United States"", ""Awards"": ""3 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjE1MzcwNTE5OV5BMl5BanBnXkFtZTcwMTIxNzQ0MQ@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.2/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""35%""}, {""Source"": ""Metacritic"", ""Value"": ""41/100""}], ""Metascore"": ""41"", ""imdbRating"": ""6.2"", ""imdbVotes"": ""71,236"", ""imdbID"": ""tt0453556"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$54,149,098"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",3.5,https://m.media-amazon.com/images/M/MV5BMjE1MzcwNTE5OV5BMl5BanBnXkFtZTcwMTIxNzQ0MQ@@._V1_SX300.jpg,14188,score_bayes=6.27 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,35,plex,/library/metadata/14188/thumb/1762568296,TMNT: Tortugas Ninja Jóvenes Mutantes,N/A,,,2007
